YEAR,FIPS,PLACE,GEO_ID,NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2011,600212,Acton,6037910205,Census Tract 9102.05,317.0,20.0,333.0,2069.0,1175.0,3141.0
2011,600212,Acton,6037910804,Census Tract 9108.04,1341.0,603.0,2001.0,,2001.0,
2011,600212,Acton,6037910805,Census Tract 9108.05,1063.0,653.0,1398.0,821.0,2001.0,
2011,600212,Acton,6037910812,Census Tract 9108.12,,,,,,
2011,600212,Acton,6037910813,Census Tract 9108.13,554.0,203.0,585.0,473.0,944.0,483.0
2011,600394,Agoura Hills,6037800324,Census Tract 8003.24,2001.0,,2001.0,,2001.0,
2011,600394,Agoura Hills,6037800326,Census Tract 8003.26,1154.0,543.0,1871.0,316.0,2001.0,
2011,600394,Agoura Hills,6037800327,Census Tract 8003.27,1423.0,259.0,1988.0,252.0,2001.0,
2011,600394,Agoura Hills,6037800328,Census Tract 8003.28,1469.0,164.0,1777.0,217.0,2001.0,
2011,600394,Agoura Hills,6037800329,Census Tract 8003.29,1553.0,98.0,1807.0,104.0,2001.0,
2011,600394,Agoura Hills,6037800332,Census Tract 8003.32,1679.0,262.0,1858.0,403.0,2001.0,
2011,600450,Agua Dulce,6037910804,Census Tract 9108.04,1341.0,603.0,2001.0,,2001.0,
2011,600450,Agua Dulce,6037910808,Census Tract 9108.08,1347.0,792.0,1519.0,262.0,1759.0,228.0
2011,600450,Agua Dulce,6037910810,Census Tract 9108.10,99.0,,304.0,406.0,332.0,964.0
2011,600450,Agua Dulce,6037910813,Census Tract 9108.13,554.0,203.0,585.0,473.0,944.0,483.0
2011,600884,Alhambra,6037480302,Census Tract 4803.02,765.0,47.0,1031.0,79.0,1313.0,109.0
2011,600884,Alhambra,6037480303,Census Tract 4803.03,1044.0,45.0,1186.0,54.0,1433.0,123.0
2011,600884,Alhambra,6037480304,Census Tract 4803.04,894.0,68.0,1084.0,64.0,1272.0,95.0
2011,600884,Alhambra,6037480400,Census Tract 4804,975.0,216.0,1194.0,113.0,1523.0,193.0
2011,600884,Alhambra,6037480500,Census Tract 4805,1129.0,68.0,1393.0,128.0,1870.0,244.0
2011,600884,Alhambra,6037480704,Census Tract 4807.04,1082.0,63.0,1307.0,71.0,1541.0,153.0
