YEAR,FIPS,PLACE,GEO_ID,NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2018,600212,Acton,6037910205,Census Tract 9102.05,339.0,104.0,,,1665.0,472.0
2018,600212,Acton,6037910804,Census Tract 9108.04,1035.0,598.0,1208.0,573.0,1865.0,581.0
2018,600212,Acton,6037910805,Census Tract 9108.05,510.0,251.0,,,1365.0,552.0
2018,600212,Acton,6037910812,Census Tract 9108.12,,,,,,
2018,600212,Acton,6037910813,Census Tract 9108.13,881.0,567.0,,,2368.0,398.0
2018,600394,Agoura Hills,6037800324,Census Tract 8003.24,1940.0,572.0,2536.0,467.0,3088.0,306.0
2018,600394,Agoura Hills,6037800326,Census Tract 8003.26,1426.0,644.0,2029.0,246.0,2315.0,92.0
2018,600394,Agoura Hills,6037800327,Census Tract 8003.27,1771.0,184.0,2194.0,168.0,2600.0,214.0
2018,600394,Agoura Hills,6037800328,Census Tract 8003.28,1636.0,155.0,1997.0,210.0,2391.0,174.0
2018,600394,Agoura Hills,6037800329,Census Tract 8003.29,1759.0,114.0,2072.0,202.0,2439.0,152.0
2018,600394,Agoura Hills,6037800332,Census Tract 8003.32,3501.0,,3501.0,,3501.0,
2018,600450,Agua Dulce,6037910804,Census Tract 9108.04,1035.0,598.0,1208.0,573.0,1865.0,581.0
2018,600450,Agua Dulce,6037910808,Census Tract 9108.08,1699.0,109.0,1899.0,288.0,2356.0,722.0
2018,600450,Agua Dulce,6037910810,Census Tract 9108.10,2393.0,654.0,2750.0,367.0,3054.0,415.0
2018,600450,Agua Dulce,6037910813,Census Tract 9108.13,881.0,567.0,,,2368.0,398.0
2018,600884,Alhambra,6037480302,Census Tract 4803.02,1064.0,51.0,1287.0,95.0,1668.0,116.0
2018,600884,Alhambra,6037480303,Census Tract 4803.03,1090.0,43.0,1286.0,70.0,1488.0,125.0
2018,600884,Alhambra,6037480304,Census Tract 4803.04,915.0,57.0,1189.0,70.0,1491.0,98.0
2018,600884,Alhambra,6037480400,Census Tract 4804,1107.0,121.0,1381.0,85.0,1703.0,168.0
2018,600884,Alhambra,6037480500,Census Tract 4805,1074.0,218.0,1462.0,169.0,1846.0,145.0
