YEAR,FIPS,PLACE,GEO_ID,NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2016,600212,Acton,6037910205,Census Tract 9102.05,,,,,1353.0,342.0
2016,600212,Acton,6037910804,Census Tract 9108.04,1125.0,94.0,1375.0,806.0,2021.0,733.0
2016,600212,Acton,6037910805,Census Tract 9108.05,543.0,128.0,,,1644.0,354.0
2016,600212,Acton,6037910812,Census Tract 9108.12,,,,,,
2016,600212,Acton,6037910813,Census Tract 9108.13,1046.0,273.0,,,2414.0,420.0
2016,600394,Agoura Hills,6037800324,Census Tract 8003.24,1563.0,271.0,1962.0,492.0,2731.0,286.0
2016,600394,Agoura Hills,6037800326,Census Tract 8003.26,1600.0,124.0,1874.0,159.0,2324.0,314.0
2016,600394,Agoura Hills,6037800327,Census Tract 8003.27,1480.0,152.0,1832.0,165.0,2245.0,156.0
2016,600394,Agoura Hills,6037800328,Census Tract 8003.28,1650.0,80.0,1891.0,120.0,2189.0,138.0
2016,600394,Agoura Hills,6037800329,Census Tract 8003.29,1691.0,73.0,1947.0,126.0,2436.0,266.0
2016,600394,Agoura Hills,6037800332,Census Tract 8003.32,1680.0,1283.0,3138.0,2022.0,3501.0,
2016,600450,Agua Dulce,6037910804,Census Tract 9108.04,1125.0,94.0,1375.0,806.0,2021.0,733.0
2016,600450,Agua Dulce,6037910808,Census Tract 9108.08,1598.0,263.0,1783.0,151.0,1967.0,1256.0
2016,600450,Agua Dulce,6037910810,Census Tract 9108.10,,,1453.0,492.0,1721.0,292.0
2016,600450,Agua Dulce,6037910813,Census Tract 9108.13,1046.0,273.0,,,2414.0,420.0
2016,600884,Alhambra,6037480302,Census Tract 4803.02,1022.0,76.0,1300.0,63.0,1518.0,103.0
2016,600884,Alhambra,6037480303,Census Tract 4803.03,920.0,47.0,1114.0,83.0,1403.0,100.0
2016,600884,Alhambra,6037480304,Census Tract 4803.04,879.0,71.0,1109.0,51.0,1420.0,91.0
2016,600884,Alhambra,6037480400,Census Tract 4804,1051.0,50.0,1213.0,77.0,1431.0,86.0
2016,600884,Alhambra,6037480500,Census Tract 4805,1177.0,110.0,1418.0,99.0,1797.0,162.0
2016,600884,Alhambra,6037480704,Census Tract 4807.04,1142.0,51.0,1386.0,61.0,1751.0,98.0
2016,600884,Alhambra,6037480802,Census Tract 4808.02,810.0,102.0,915.0,76.0,1165.0,169.0
2016,600884,Alhambra,6037480803,Census Tract 4808.03,874.0,93.0,1096.0,140.0,1414.0,179.0
2016,600884,Alhambra,6037480804,Census Tract 4808.04,950.0,56.0,1245.0,90.0,1480.0,107.0
2016,600884,Alhambra,6037480901,Census Tract 4809.01,977.0,55.0,1115.0,34.0,1247.0,71.0
2016,600884,Alhambra,6037480902,Census Tract 4809.02,920.0,72.0,1106.0,44.0,1295.0,110.0
2016,600884,Alhambra,6037480903,Census Tract 4809.03,910.0,46.0,1100.0,125.0,1491.0,145.0
2016,600884,Alhambra,6037481001,Census Tract 4810.01,887.0,98.0,1288.0,61.0,1440.0,48.0
2016,600884,Alhambra,6037481002,Census Tract 4810.02,964.0,48.0,1153.0,102.0,1396.0,82.0
2016,600884,Alhambra,6037481500,Census Tract 4815,877.0,151.0,1070.0,114.0,1330.0,174.0
2016,600884,Alhambra,6037481603,Census Tract 4816.03,998.0,87.0,1228.0,111.0,1557.0,181.0
2016,600884,Alhambra,6037481604,Census Tract 4816.04,993.0,61.0,1147.0,48.0,1364.0,98.0
2016,600884,Alhambra,6037481605,Census Tract 4816.05,977.0,94.0,1187.0,83.0,1546.0,205.0
2016,600884,Alhambra,6037481606,Census Tract 4816.06,1024.0,44.0,1190.0,51.0,1389.0,53.0
2016,600884,Alhambra,6037481800,Census Tract 4818,956.0,553.0,1415.0,284.0,1744.0,116.0
2016,600884,Alhambra,6037481901,Census Tract 4819.01,970.0,101.0,1312.0,135.0,1699.0,191.0
2016,600884,Alhambra,6037481902,Census Tract 4819.02,938.0,84.0,1118.0,70.0,1363.0,160.0
2016,601150,Alondra Park,6037603702,Census Tract 6037.02,1264.0,179.0,1484.0,202.0,1870.0,215.0
2016,601150,Alondra Park,6037603704,Census Tract 6037.04,864.0,37.0,997.0,61.0,1250.0,76.0
2016,601290,Altadena,6037460100,Census Tract 4601,1112.0,190.0,1474.0,592.0,2404.0,1090.0
2016,601290,Altadena,6037460200,Census Tract 4602,1210.0,469.0,1565.0,318.0,2219.0,621.0
2016,601290,Altadena,6037460301,Census Tract 4603.01,1058.0,175.0,1244.0,764.0,1820.0,189.0
2016,601290,Altadena,6037460302,Census Tract 4603.02,810.0,670.0,1469.0,577.0,1816.0,185.0
2016,601290,Altadena,6037460900,Census Tract 4609,1066.0,52.0,1237.0,111.0,1642.0,254.0
2016,601290,Altadena,6037461000,Census Tract 4610,976.0,87.0,1349.0,97.0,1697.0,207.0
2016,601290,Altadena,6037461100,Census Tract 4611,984.0,98.0,1280.0,163.0,1683.0,149.0
2016,601290,Altadena,6037461200,Census Tract 4612,1165.0,175.0,1439.0,159.0,1972.0,783.0
2016,601290,Altadena,6037461300,Census Tract 4613,846.0,46.0,1207.0,180.0,1617.0,228.0
2016,601290,Altadena,6037462500,Census Tract 4625,991.0,111.0,1359.0,418.0,2110.0,390.0
2016,602462,Arcadia,6037430400,Census Tract 4304,1336.0,238.0,1894.0,993.0,2968.0,694.0
2016,602462,Arcadia,6037430600,Census Tract 4306,1763.0,430.0,2167.0,340.0,2508.0,355.0
2016,602462,Arcadia,6037430701,Census Tract 4307.01,1089.0,47.0,1243.0,101.0,1742.0,361.0
2016,602462,Arcadia,6037430721,Census Tract 4307.21,1135.0,124.0,1380.0,75.0,1767.0,224.0
2016,602462,Arcadia,6037430723,Census Tract 4307.23,1143.0,47.0,1383.0,84.0,1719.0,86.0
2016,602462,Arcadia,6037430724,Census Tract 4307.24,1115.0,43.0,1361.0,96.0,1735.0,95.0
2016,602462,Arcadia,6037430801,Census Tract 4308.01,1088.0,98.0,1428.0,139.0,1844.0,110.0
2016,602462,Arcadia,6037430802,Census Tract 4308.02,1028.0,189.0,1481.0,342.0,2007.0,380.0
2016,602462,Arcadia,6037430803,Census Tract 4308.03,1147.0,108.0,1474.0,289.0,2085.0,374.0
2016,602462,Arcadia,6037430902,Census Tract 4309.02,1076.0,106.0,1385.0,88.0,1742.0,128.0
2016,602462,Arcadia,6037431300,Census Tract 4313,1150.0,485.0,1601.0,181.0,1980.0,188.0
2016,602462,Arcadia,6037431400,Census Tract 4314,901.0,115.0,1134.0,252.0,1719.0,508.0
2016,602462,Arcadia,6037431502,Census Tract 4315.02,1004.0,214.0,1485.0,201.0,1823.0,145.0
2016,602462,Arcadia,6037431600,Census Tract 4316,781.0,212.0,941.0,72.0,1547.0,569.0
2016,602462,Arcadia,6037431700,Census Tract 4317,944.0,456.0,1205.0,265.0,2182.0,521.0
2016,602462,Arcadia,6037431800,Census Tract 4318,1151.0,92.0,1409.0,122.0,1807.0,158.0
2016,602462,Arcadia,6037431900,Census Tract 4319,926.0,119.0,1184.0,98.0,1443.0,124.0
2016,602462,Arcadia,6037432500,Census Tract 4325,871.0,258.0,1158.0,93.0,1369.0,87.0
2016,602462,Arcadia,6037463101,Census Tract 4631.01,976.0,70.0,1229.0,262.0,1817.0,162.0
2016,602462,Arcadia,6037480011,Census Tract 4800.11,968.0,32.0,1213.0,98.0,1659.0,175.0
2016,602896,Artesia,6037554514,Census Tract 5545.14,1612.0,149.0,1951.0,186.0,2282.0,119.0
2016,602896,Artesia,6037554515,Census Tract 5545.15,1815.0,657.0,2160.0,149.0,2377.0,117.0
2016,602896,Artesia,6037554516,Census Tract 5545.16,2513.0,386.0,2818.0,243.0,3143.0,290.0
2016,602896,Artesia,6037554521,Census Tract 5545.21,1409.0,130.0,1795.0,169.0,2296.0,293.0
2016,602896,Artesia,6037554801,Census Tract 5548.01,1036.0,243.0,1223.0,134.0,1645.0,204.0
2016,602896,Artesia,6037554802,Census Tract 5548.02,1061.0,72.0,1302.0,102.0,1652.0,197.0
2016,602896,Artesia,6037554900,Census Tract 5549,1064.0,111.0,1306.0,108.0,1571.0,181.0
2016,603274,Avalon,6037599000,Census Tract 5990,872.0,208.0,1320.0,121.0,1732.0,158.0
2016,603274,Avalon,6037599100,Census Tract 5991,651.0,65.0,766.0,270.0,999.0,576.0
2016,603344,Avocado Heights,6037408202,Census Tract 4082.02,666.0,124.0,960.0,142.0,1313.0,270.0
2016,603344,Avocado Heights,6037408301,Census Tract 4083.01,853.0,404.0,1365.0,226.0,1716.0,266.0
2016,603344,Avocado Heights,6037408302,Census Tract 4083.02,1020.0,537.0,1158.0,121.0,2003.0,1232.0
2016,603344,Avocado Heights,6037408303,Census Tract 4083.03,641.0,489.0,1027.0,384.0,1775.0,751.0
2016,603344,Avocado Heights,6037408402,Census Tract 4084.02,1202.0,299.0,1559.0,422.0,2000.0,481.0
2016,603386,Azusa,6037400501,Census Tract 4005.01,1400.0,553.0,2542.0,1800.0,3250.0,1253.0
2016,603386,Azusa,6037400602,Census Tract 4006.02,812.0,94.0,1071.0,115.0,1324.0,128.0
2016,603386,Azusa,6037400603,Census Tract 4006.03,1003.0,304.0,1209.0,135.0,1630.0,210.0
2016,603386,Azusa,6037400604,Census Tract 4006.04,1023.0,97.0,1181.0,80.0,1443.0,179.0
2016,603386,Azusa,6037400800,Census Tract 4008,,,1758.0,435.0,2266.0,288.0
2016,603386,Azusa,6037404000,Census Tract 4040,1141.0,85.0,1305.0,87.0,1445.0,52.0
