YEAR,FIPS,PLACE,GEO_ID,NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2019,611530,Carson,6037543321,Census Tract 5433.21,618.0,153.0,1250.0,532.0,2423.0,1699.0
2019,611530,Carson,6037543322,Census Tract 5433.22,,,2575.0,1837.0,2892.0,333.0
2019,611530,Carson,6037543400,Census Tract 5434,1206.0,218.0,1638.0,281.0,2054.0,277.0
2019,611530,Carson,6037543501,Census Tract 5435.01,971.0,397.0,1217.0,117.0,1675.0,345.0
2019,611530,Carson,6037543601,Census Tract 5436.01,1096.0,374.0,1484.0,331.0,1950.0,500.0
2019,611530,Carson,6037543604,Census Tract 5436.04,1068.0,298.0,1549.0,837.0,2023.0,1191.0
2019,611530,Carson,6037543701,Census Tract 5437.01,1319.0,472.0,1758.0,146.0,2099.0,215.0
2019,611530,Carson,6037543702,Census Tract 5437.02,1254.0,109.0,1418.0,87.0,1720.0,201.0
2019,611530,Carson,6037543703,Census Tract 5437.03,1014.0,103.0,1202.0,172.0,1863.0,587.0
2019,611530,Carson,6037543801,Census Tract 5438.01,542.0,255.0,1098.0,618.0,1872.0,502.0
2019,611530,Carson,6037543802,Census Tract 5438.02,905.0,339.0,1341.0,182.0,1777.0,268.0
2019,611530,Carson,6037543903,Census Tract 5439.03,638.0,473.0,1678.0,670.0,2570.0,693.0
2019,611530,Carson,6037543905,Census Tract 5439.05,1311.0,71.0,1494.0,118.0,1781.0,102.0
2019,611530,Carson,6037544001,Census Tract 5440.01,866.0,572.0,1428.0,239.0,2049.0,370.0
2019,611530,Carson,6037544002,Census Tract 5440.02,1048.0,140.0,1344.0,318.0,1778.0,192.0
2019,611530,Carson,6037572301,Census Tract 5723.01,1099.0,92.0,1321.0,71.0,1490.0,124.0
2019,611530,Carson,6037980002,Census Tract 9800.02,,,,,,
2019,611530,Carson,6037980025,Census Tract 9800.25,,,,,,
2019,611796,Castaic,6037920102,Census Tract 9201.02,1040.0,77.0,1213.0,87.0,1575.0,226.0
2019,611796,Castaic,6037920104,Census Tract 9201.04,2000.0,372.0,2263.0,365.0,3045.0,1396.0
2019,611796,Castaic,6037920116,Census Tract 9201.16,1426.0,222.0,1792.0,429.0,2168.0,313.0
2019,611796,Castaic,6037920118,Census Tract 9201.18,2436.0,298.0,2691.0,128.0,2905.0,115.0
2019,611796,Castaic,6037920119,Census Tract 9201.19,2721.0,237.0,2941.0,337.0,3212.0,411.0
2019,612552,Cerritos,6037504102,Census Tract 5041.02,,,,,,
2019,612552,Cerritos,6037553000,Census Tract 5530,999.0,692.0,1587.0,273.0,1995.0,322.0
2019,612552,Cerritos,6037554511,Census Tract 5545.11,1911.0,329.0,2318.0,280.0,2711.0,270.0
2019,612552,Cerritos,6037554512,Census Tract 5545.12,2153.0,128.0,2391.0,161.0,2749.0,258.0
2019,612552,Cerritos,6037554513,Census Tract 5545.13,1933.0,226.0,2233.0,128.0,2500.0,218.0
2019,612552,Cerritos,6037554514,Census Tract 5545.14,1663.0,142.0,2000.0,261.0,2578.0,241.0
2019,612552,Cerritos,6037554515,Census Tract 5545.15,2102.0,934.0,2601.0,278.0,2825.0,110.0
2019,612552,Cerritos,6037554516,Census Tract 5545.16,2339.0,411.0,2646.0,183.0,2856.0,116.0
2019,612552,Cerritos,6037554517,Census Tract 5545.17,1709.0,110.0,2006.0,278.0,2640.0,230.0
2019,612552,Cerritos,6037554518,Census Tract 5545.18,2039.0,578.0,2616.0,108.0,2808.0,54.0
2019,612552,Cerritos,6037554519,Census Tract 5545.19,1582.0,1239.0,1950.0,1422.0,3005.0,448.0
2019,612552,Cerritos,6037554521,Census Tract 5545.21,1485.0,137.0,1831.0,138.0,2564.0,339.0
2019,612552,Cerritos,6037554522,Census Tract 5545.22,2165.0,258.0,2518.0,266.0,2900.0,236.0
2019,612552,Cerritos,6037554900,Census Tract 5549,1270.0,111.0,1543.0,172.0,1965.0,261.0
2019,612734,Charter Oak,6037403702,Census Tract 4037.02,1355.0,126.0,1555.0,289.0,1926.0,451.0
2019,612734,Charter Oak,6037403703,Census Tract 4037.03,1225.0,922.0,2026.0,292.0,2319.0,132.0
2019,612734,Charter Oak,6037403721,Census Tract 4037.21,978.0,253.0,1214.0,124.0,1483.0,173.0
2019,612734,Charter Oak,6037403801,Census Tract 4038.01,1250.0,425.0,1733.0,118.0,2032.0,173.0
2019,612734,Charter Oak,6037403802,Census Tract 4038.02,1280.0,273.0,1649.0,51.0,1851.0,38.0
2019,613560,Citrus,6037400900,Census Tract 4009,1438.0,197.0,2010.0,316.0,2406.0,254.0
2019,613560,Citrus,6037403801,Census Tract 4038.01,1250.0,425.0,1733.0,118.0,2032.0,173.0
2019,613560,Citrus,6037403901,Census Tract 4039.01,1108.0,380.0,1683.0,307.0,2076.0,209.0
2019,613560,Citrus,6037404000,Census Tract 4040,1141.0,504.0,1445.0,133.0,1741.0,108.0
2019,613560,Citrus,6037404100,Census Tract 4041,1305.0,107.0,1482.0,141.0,1776.0,122.0
2019,613560,Citrus,6037404201,Census Tract 4042.01,1031.0,556.0,1188.0,87.0,1545.0,272.0
2019,613560,Citrus,6037404202,Census Tract 4042.02,1031.0,95.0,1285.0,101.0,1533.0,191.0
