YEAR,FIPS,PLACE,GEO_ID,NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M
2021,600212,Acton,6037910213,Census Tract 9102.13,1848.0,893.0,2139.0,243.0,2319.0,110.0
2021,600212,Acton,6037910804,Census Tract 9108.04,,,1512.0,330.0,1823.0,274.0
2021,600212,Acton,6037910814,Census Tract 9108.14,1069.0,423.0,,,3501.0,
2021,600212,Acton,6037910815,Census Tract 9108.15,,,,,1899.0,916.0
2021,600394,Agoura Hills,6037800324,Census Tract 8003.24,2413.0,2000.0,3303.0,293.0,3501.0,
2021,600394,Agoura Hills,6037800328,Census Tract 8003.28,,,2672.0,2500.0,2992.0,1570.0
2021,600394,Agoura Hills,6037800333,Census Tract 8003.33,2372.0,420.0,2763.0,164.0,3099.0,210.0
2021,600394,Agoura Hills,6037800334,Census Tract 8003.34,1406.0,925.0,3501.0,,3501.0,
2021,600394,Agoura Hills,6037800335,Census Tract 8003.35,1911.0,529.0,2458.0,465.0,3501.0,
2021,600394,Agoura Hills,6037800336,Census Tract 8003.36,,,,,,
2021,600394,Agoura Hills,6037800338,Census Tract 8003.38,3042.0,562.0,3364.0,262.0,3501.0,
2021,600450,Agua Dulce,6037910808,Census Tract 9108.08,1490.0,681.0,2083.0,599.0,2431.0,415.0
2021,600450,Agua Dulce,6037910810,Census Tract 9108.10,,,3055.0,1183.0,3345.0,252.0
2021,600450,Agua Dulce,6037910814,Census Tract 9108.14,1069.0,423.0,,,3501.0,
2021,600884,Alhambra,6037480302,Census Tract 4803.02,1228.0,94.0,1591.0,117.0,1945.0,129.0
2021,600884,Alhambra,6037480303,Census Tract 4803.03,1353.0,51.0,1613.0,100.0,1932.0,106.0
2021,600884,Alhambra,6037480304,Census Tract 4803.04,1210.0,85.0,1459.0,70.0,1789.0,66.0
2021,600884,Alhambra,6037480400,Census Tract 4804,1355.0,184.0,1692.0,117.0,1976.0,167.0
2021,600884,Alhambra,6037480802,Census Tract 4808.02,1031.0,408.0,1344.0,331.0,1802.0,302.0
2021,600884,Alhambra,6037480803,Census Tract 4808.03,1088.0,322.0,1539.0,177.0,1853.0,109.0
2021,600884,Alhambra,6037480804,Census Tract 4808.04,1262.0,94.0,1546.0,116.0,1864.0,75.0
2021,600884,Alhambra,6037480901,Census Tract 4809.01,1261.0,118.0,1497.0,113.0,1805.0,92.0
2021,600884,Alhambra,6037480902,Census Tract 4809.02,1264.0,64.0,1406.0,43.0,1689.0,198.0
2021,600884,Alhambra,6037480903,Census Tract 4809.03,1076.0,123.0,1350.0,225.0,1739.0,150.0
2021,600884,Alhambra,6037481001,Census Tract 4810.01,1245.0,194.0,1455.0,103.0,2048.0,316.0
2021,600884,Alhambra,6037481002,Census Tract 4810.02,1369.0,90.0,1709.0,121.0,2150.0,226.0
2021,600884,Alhambra,6037481500,Census Tract 4815,1304.0,336.0,1705.0,139.0,1997.0,203.0
2021,600884,Alhambra,6037481603,Census Tract 4816.03,1121.0,113.0,1542.0,238.0,1927.0,183.0
2021,600884,Alhambra,6037481604,Census Tract 4816.04,1303.0,73.0,1508.0,194.0,2007.0,241.0
2021,600884,Alhambra,6037481605,Census Tract 4816.05,1068.0,163.0,1362.0,116.0,1697.0,168.0
2021,600884,Alhambra,6037481606,Census Tract 4816.06,1255.0,114.0,1521.0,94.0,1822.0,56.0
2021,600884,Alhambra,6037481800,Census Tract 4818,1671.0,1177.0,2100.0,244.0,2325.0,120.0
2021,600884,Alhambra,6037481901,Census Tract 4819.01,1289.0,308.0,1695.0,132.0,1983.0,186.0
2021,600884,Alhambra,6037481902,Census Tract 4819.02,1360.0,195.0,1695.0,167.0,2030.0,585.0
2021,601150,Alondra Park,6037603702,Census Tract 6037.02,1447.0,908.0,2671.0,1010.0,3501.0,
